question,answer,source_link,topic
Câu hỏi Câu hỏi 1 :,"Điều kiện của cơ sở an toàn sinh học cấp I theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 5, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: Có dụng cụ rửa mắt khẩn cấp, hộp sơ cứu; 2. Điều kiện về trang thiết bị: a) Các thiết bị xét nghiệm phù hợp với kỹ thuật và mẫu bệnh phẩm hoặc vi sinh vật được xét nghiệm; b) Các trang thiết bị bảo hộ cá nhân phù hợp với loại kỹ thuật xét nghiệm thực hiện tại cơ sở xét nghiệm an toàn sinh học cấp I. 3. Điều kiện về nhân sự: a) Số lượng nhân viên: Có ít nhất 02 nhân viên xét nghiệm. Nhân viên trực tiếp thực hiện xét nghiệm vi sinh vật (sau đây gọi tắt là nhân viên xét nghiệm) phải có văn bằng, chứng chỉ đào tạo phù hợp với loại hình xét nghiệm mà cơ sở đó thực hiện; c) Nhân viên xét nghiệm, người chịu trách nhiệm về an toàn sinh học phải được tập huấn về an toàn sinh học từ cấp I trở lên; 4. Điều kiện về quy định th",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Điều kiện của cơ sở an toàn sinh học cấp I là gì?,"Điều kiện của cơ sở an toàn sinh học cấp I theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 5, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: Có dụng cụ rửa mắt khẩn cấp, hộp sơ cứu; 2. Điều kiện về trang thiết bị: a) Các thiết bị xét nghiệm phù hợp với kỹ thuật và mẫu bệnh phẩm hoặc vi sinh vật được xét nghiệm; b) Các trang thiết bị bảo hộ cá nhân phù hợp với loại kỹ thuật xét nghiệm thực hiện tại cơ sở xét nghiệm an toàn sinh học cấp I. 3. Điều kiện về nhân sự: a) Số lượng nhân viên: Có ít nhất 02 nhân viên xét nghiệm. Nhân viên trực tiếp thực hiện xét nghiệm vi sinh vật (sau đây gọi tắt là nhân viên xét nghiệm) phải có văn bằng, chứng chỉ đào tạo phù hợp với loại hình xét nghiệm mà cơ sở đó thực hiện; c) Nhân viên xét nghiệm, người chịu trách nhiệm về an toàn sinh học phải được tập huấn về an toàn sinh học từ cấp I trở lên; 4. Điều kiện về quy định th",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Câu hỏi Câu hỏi 2 :,"Điều kiện của cơ sở an toàn sinh học cấp II theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 6, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Các điều kiện quy định tại khoản 1 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có hệ thống thu gom, xử lý hoặc trang thiết bị xử lý nước thải. Đối với cơ sở xét nghiệm đang hoạt động trước ngày Nghị định này có hiệu lực thi hành phải có kết quả xét nghiệm nước thải đạt quy chuẩn kỹ thuật quốc gia về môi trường trước khi thải vào nơi chứa nước thải chung; c) Có biển báo nguy hiểm sinh học trên cửa ra vào của khu vực xét nghiệm theo Mẫu số 01 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP; 2. Điều kiện về trang thiết bị: a) Các điều kiện về trang thiết bị quy định tại điểm a, điểm b khoản 2 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có tủ an toàn sinh học; c) Có thiết bị hấp chất thải y tế lây nhiễm hoặc thiết bị kh",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Điều kiện của cơ sở an toàn sinh học cấp II là gì?,"Điều kiện của cơ sở an toàn sinh học cấp II theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 6, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Các điều kiện quy định tại khoản 1 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có hệ thống thu gom, xử lý hoặc trang thiết bị xử lý nước thải. Đối với cơ sở xét nghiệm đang hoạt động trước ngày Nghị định này có hiệu lực thi hành phải có kết quả xét nghiệm nước thải đạt quy chuẩn kỹ thuật quốc gia về môi trường trước khi thải vào nơi chứa nước thải chung; c) Có biển báo nguy hiểm sinh học trên cửa ra vào của khu vực xét nghiệm theo Mẫu số 01 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP; 2. Điều kiện về trang thiết bị: a) Các điều kiện về trang thiết bị quy định tại điểm a, điểm b khoản 2 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có tủ an toàn sinh học; c) Có thiết bị hấp chất thải y tế lây nhiễm hoặc thiết bị kh",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Câu hỏi Câu hỏi 3 :,"Trình tự thực hiện tự công bố cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp I, cấp II của Phòng xét nghiệm thực hiện theo quy định tại Điều 13, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Người đại diện theo pháp luật của cơ sở xét nghiệm gửi bản tự công bố đạt tiêu chuẩn an toàn sinh học theo Mẫu số 08 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 về Sở Y tế để tổng hợp, quản lý. - Trong thời gian 03 ngày làm việc, kể từ ngày nhận được bản tự công bố đạt tiêu chuẩn an toàn sinh học, Sở Y tế phải đăng tải danh sách cơ sở đã tự công bố đạt tiêu chuẩn an toàn sinh học trên Trang thông tin điện tử của Sở Y tế.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
"Trình tự thực hiện tự công bố cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp I, cấp II của Phò...","Trình tự thực hiện tự công bố cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp I, cấp II của Phòng xét nghiệm thực hiện theo quy định tại Điều 13, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Người đại diện theo pháp luật của cơ sở xét nghiệm gửi bản tự công bố đạt tiêu chuẩn an toàn sinh học theo Mẫu số 08 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 về Sở Y tế để tổng hợp, quản lý. - Trong thời gian 03 ngày làm việc, kể từ ngày nhận được bản tự công bố đạt tiêu chuẩn an toàn sinh học, Sở Y tế phải đăng tải danh sách cơ sở đã tự công bố đạt tiêu chuẩn an toàn sinh học trên Trang thông tin điện tử của Sở Y tế.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Câu hỏi Câu hỏi 4 :,"Điều kiện của cơ sở an toàn sinh học cấp III theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 7, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Có phòng thực hiện xét nghiệm và phòng đệm; b) Các Điều kiện quy định tại Điểm a, Điểm b và Điểm d Khoản 1 Điều 6 Nghị định số 103/2016/NĐ-CP ngày 01/7/2016; c) Riêng biệt với các phòng xét nghiệm và khu vực khác của cơ sở xét nghiệm; d) Phòng xét nghiệm phải kín để bảo đảm tiệt trùng; đ) Hệ thống cửa ra vào khu vực xét nghiệm phải bảo đảm trong Điều kiện bình thường chỉ mở được cửa phòng đệm hoặc cửa khu vực xét nghiệm trong một thời Điểm; e) Phòng xét nghiệm có ô kính trong suốt hoặc thiết bị quan sát bên trong khu vực xét nghiệm từ bên ngoài; g) Hệ thống thông khí phải thiết kế theo nguyên tắc một chiều; không khí ra khỏi khu vực xét nghiệm phải qua bộ lọc không khí hiệu suất lọc cao; h) Có hệ thống báo động khi áp suất củ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Điều kiện của cơ sở an toàn sinh học cấp III là gì?,"Điều kiện của cơ sở an toàn sinh học cấp III theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 7, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Có phòng thực hiện xét nghiệm và phòng đệm; b) Các Điều kiện quy định tại Điểm a, Điểm b và Điểm d Khoản 1 Điều 6 Nghị định số 103/2016/NĐ-CP ngày 01/7/2016; c) Riêng biệt với các phòng xét nghiệm và khu vực khác của cơ sở xét nghiệm; d) Phòng xét nghiệm phải kín để bảo đảm tiệt trùng; đ) Hệ thống cửa ra vào khu vực xét nghiệm phải bảo đảm trong Điều kiện bình thường chỉ mở được cửa phòng đệm hoặc cửa khu vực xét nghiệm trong một thời Điểm; e) Phòng xét nghiệm có ô kính trong suốt hoặc thiết bị quan sát bên trong khu vực xét nghiệm từ bên ngoài; g) Hệ thống thông khí phải thiết kế theo nguyên tắc một chiều; không khí ra khỏi khu vực xét nghiệm phải qua bộ lọc không khí hiệu suất lọc cao; h) Có hệ thống báo động khi áp suất củ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Câu hỏi Câu hỏi 5 :,"Hồ sơ cấp mới giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 1, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp mới giấy chứng nhận an toàn sinh học theo Mẫu số 02 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ- CP ngày 01/7/2016. - Bản kê khai nhân sự theo Mẫu số 03 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ- CP ngày 01/7/2016. - Bản kê khai trang thiết bị theo Mẫu số 04 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 - Sơ đồ mặt bằng của cơ sở xét nghiệm, gồm: khu vực xét nghiệm; hệ thống cửa sổ, cửa ra vào; hệ thống điện; hệ thống cấp, thoát nước; bố trí các thiết bị phòng, chốngcháy nổ. - Báo cáo bảo trì, bảo dưỡng đối với các thiết bị xét nghiệm đối với cơ sở xét nghiệm đang hoạt động trước ngày Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 có hiệu lực thi hành. - Phương án phòng ngừa, xử lý sự cố an toàn sinh học.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
"Để được cấp mới giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III, tổ chức cá...","Hồ sơ cấp mới giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 1, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp mới giấy chứng nhận an toàn sinh học theo Mẫu số 02 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ- CP ngày 01/7/2016. - Bản kê khai nhân sự theo Mẫu số 03 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ- CP ngày 01/7/2016. - Bản kê khai trang thiết bị theo Mẫu số 04 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 - Sơ đồ mặt bằng của cơ sở xét nghiệm, gồm: khu vực xét nghiệm; hệ thống cửa sổ, cửa ra vào; hệ thống điện; hệ thống cấp, thoát nước; bố trí các thiết bị phòng, chốngcháy nổ. - Báo cáo bảo trì, bảo dưỡng đối với các thiết bị xét nghiệm đối với cơ sở xét nghiệm đang hoạt động trước ngày Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 có hiệu lực thi hành. - Phương án phòng ngừa, xử lý sự cố an toàn sinh học.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Câu hỏi Câu hỏi 6 :,"Hồ sơ cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do hết hạn, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 2, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016. - Bản sao Giấy chứng nhận an toàn sinh học đã được cấp; - Báo cáo về các thay đổi liên quan đến nhân sự (nếu có); - Báo cáo về các thay đổi liên quan đến trang thiết bị: ghi rõ tên thiết bị, số lượng, tình trạng thiết bị mới được bổ sung hoặc thay thế theo quy định tại Mẫu số 04 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 - Báo cáo về các thay đổi liên quan đến cơ sở vật chất; - Báo cáo về các sự cố an toàn sinh học đã xảy ra (nếu có). Nội dung báo cáo phải nêu rõ thời gian xảy ra sự cố, mức độ của sự cố, các biện pháp đã áp dụng để xử lý, khắc phục sự cố an toàn sinh học.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
"Để được cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do hết hạn,...","Hồ sơ cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do hết hạn, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 2, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016. - Bản sao Giấy chứng nhận an toàn sinh học đã được cấp; - Báo cáo về các thay đổi liên quan đến nhân sự (nếu có); - Báo cáo về các thay đổi liên quan đến trang thiết bị: ghi rõ tên thiết bị, số lượng, tình trạng thiết bị mới được bổ sung hoặc thay thế theo quy định tại Mẫu số 04 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 - Báo cáo về các thay đổi liên quan đến cơ sở vật chất; - Báo cáo về các sự cố an toàn sinh học đã xảy ra (nếu có). Nội dung báo cáo phải nêu rõ thời gian xảy ra sự cố, mức độ của sự cố, các biện pháp đã áp dụng để xử lý, khắc phục sự cố an toàn sinh học.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Câu hỏi Câu hỏi 7 :,"Hồ sơ cấp cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do bị hỏng, bị mất, được thực hiện theo quy định tại Khoản 3, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, gồm đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
"Để được cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do bị hỏng,...","Hồ sơ cấp cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do bị hỏng, bị mất, được thực hiện theo quy định tại Khoản 3, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, gồm đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Câu hỏi Câu hỏi 8 :,"Hồ sơ cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do thay đổi tên của cơ sở xét nghiệm, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 4, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016. - Các giấy tờ chứng minh việc thay đổi tên của cơ sở xét nghiệm: Bản sao có chứng thực quyết định thành lập đối với cơ sở y tế nhà nước hoặc bản sao có chứng thực Giấy chứng nhận đăng ký kinh doanh đối với cơ sở y tế tư nhân hoặc Giấy chứng nhận đầu tư đối với cơ sở y tế có vốn đầu tư nước ngoài.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Để được cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do thay đổi...,"Hồ sơ cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do thay đổi tên của cơ sở xét nghiệm, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 4, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016. - Các giấy tờ chứng minh việc thay đổi tên của cơ sở xét nghiệm: Bản sao có chứng thực quyết định thành lập đối với cơ sở y tế nhà nước hoặc bản sao có chứng thực Giấy chứng nhận đăng ký kinh doanh đối với cơ sở y tế tư nhân hoặc Giấy chứng nhận đầu tư đối với cơ sở y tế có vốn đầu tư nước ngoài.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
