main_topic,question,answer,source_link,main_block_badge
"Lĩnh vực: Thủ tục cấp, điều chỉnh Giấy chứng nhận đủ điều kiện xét nghiệm khẳng định các trường hợp HIV dương tính",Câu hỏi Câu hỏi 5 :,"1. Theo quy định tại khoản 2 Điều 11 Nghị định số 75/2016/NĐ-CP ngày 01 tháng 7 năm 2016 của Chính phủ Quy định điều kiện thực hiện xét nghiệm HIV các trường hợp sau cần điều chỉnh Giấy chứng nhận: a) Thay đổi tên cơ sở xét nghiệm HIV; b) Thay đổi người phụ trách chuyên môn; c) Thay đổi kỹ thuật xét nghiệm HIV; d) Thay đổi địa điểm của cơ sở xét nghiệm. 2. Hồ sơ đề nghị điều chỉnh được quy định tại khoản 2 Điều 11 Nghị định số 75/2016/NĐ-CP: a) Hồ sơ đối với trường hợp quy định tại điểm a hoặc điểm d khoản 1 Điều này gồm: Đơn đề nghị điều chỉnh giấy chứng nhận đủ điều kiện theo Mẫu số 03 quy định tại Phụ lục ban hành kèm theo Nghị định này, bản sao có chứng thực các giấy tờ chứng minh việc thay đổi tên hoặc địa điểm của cơ sở xét nghiệm HIV; b) Hồ sơ đối với trường hợp quy định tại điểm b khoản 1 Điều này gồm: Đơn đề nghị điều chỉnh giấy chứng nhận đủ điều kiện theo Mẫu số 03 quy định tại Phụ lục ban hành kèm theo Ngh",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=4,5 câu hỏi
"Lĩnh vực: Thủ tục cấp, điều chỉnh Giấy chứng nhận đủ điều kiện xét nghiệm khẳng định các trường hợp HIV dương tính",Khi nào cần điều chỉnh Giấy chứng nhận đủ điều kiện xét nghiệm khẳng định các trường hợp HIV dương t...,"1. Theo quy định tại khoản 2 Điều 11 Nghị định số 75/2016/NĐ-CP ngày 01 tháng 7 năm 2016 của Chính phủ Quy định điều kiện thực hiện xét nghiệm HIV các trường hợp sau cần điều chỉnh Giấy chứng nhận: a) Thay đổi tên cơ sở xét nghiệm HIV; b) Thay đổi người phụ trách chuyên môn; c) Thay đổi kỹ thuật xét nghiệm HIV; d) Thay đổi địa điểm của cơ sở xét nghiệm. 2. Hồ sơ đề nghị điều chỉnh được quy định tại khoản 2 Điều 11 Nghị định số 75/2016/NĐ-CP: a) Hồ sơ đối với trường hợp quy định tại điểm a hoặc điểm d khoản 1 Điều này gồm: Đơn đề nghị điều chỉnh giấy chứng nhận đủ điều kiện theo Mẫu số 03 quy định tại Phụ lục ban hành kèm theo Nghị định này, bản sao có chứng thực các giấy tờ chứng minh việc thay đổi tên hoặc địa điểm của cơ sở xét nghiệm HIV; b) Hồ sơ đối với trường hợp quy định tại điểm b khoản 1 Điều này gồm: Đơn đề nghị điều chỉnh giấy chứng nhận đủ điều kiện theo Mẫu số 03 quy định tại Phụ lục ban hành kèm theo Ngh",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=4,5 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 1 :,"Khoản 4 Điều 2 Luật Khám bệnh, chữa bệnh quy định chứng chỉ hành nghề khám bệnh, chữa bệnh là văn bản do cơ quan nhà nước có thẩm quyền cấp cho người có đủ điều kiện hành nghề theo quy định của Luật Khám bệnh, chữa bệnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh","Thế nào là chứng chỉ hành nghề khám bệnh, chữa bệnh ?","Khoản 4 Điều 2 Luật Khám bệnh, chữa bệnh quy định chứng chỉ hành nghề khám bệnh, chữa bệnh là văn bản do cơ quan nhà nước có thẩm quyền cấp cho người có đủ điều kiện hành nghề theo quy định của Luật Khám bệnh, chữa bệnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 2 :,"Khoản 2 Điều 25 Luật Khám bệnh, chữa bệnh quy định chứng chỉ hành nghề được cấp một lần và có giá trị trong phạm vi cả nước, không qui định thời hạn.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Chứng chỉ hành nghề có thời hạn bao nhiêu năm và có giá trị như thế nào ?,"Khoản 2 Điều 25 Luật Khám bệnh, chữa bệnh quy định chứng chỉ hành nghề được cấp một lần và có giá trị trong phạm vi cả nước, không qui định thời hạn.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 3 :,"Điều 22 Luật Khám bệnh, chữa bệnh quy định: Việc thừa nhận chứng chỉ hành nghề khám bệnh, chữa bệnh giữa các nước được thực hiện theo quy định của thỏa thuận quốc tế hoặc điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Việc thừa nhận chứng chỉ hành nghề giữa các nước như thế nào ?,"Điều 22 Luật Khám bệnh, chữa bệnh quy định: Việc thừa nhận chứng chỉ hành nghề khám bệnh, chữa bệnh giữa các nước được thực hiện theo quy định của thỏa thuận quốc tế hoặc điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 4 :,"Khoản 6 Điều 2 Luật Khám bệnh, chữa bệnh quy định, người hành nghề khám bệnh, chữa bệnh là người đã được cấp chứng chỉ hành nghề và thực hiện khám bệnh, chữa bệnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh","Ai được gọi là người hành nghề khám bệnh, chữa bệnh ?","Khoản 6 Điều 2 Luật Khám bệnh, chữa bệnh quy định, người hành nghề khám bệnh, chữa bệnh là người đã được cấp chứng chỉ hành nghề và thực hiện khám bệnh, chữa bệnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 5 :,"Khoản 8 Điều 2 Luật Khám bệnh, chữa bệnh quy định: Lương y là người có hiểu biết về lý luận y dược học cổ truyền, có kinh nghiệm khám bệnh, chữa bệnh bằng phương pháp y dược học cổ truyền có dùng thuốc hoặc không dùng thuốc được Bộ Y tế hoặc Sở Y tế công nhận sau khi có ý kiến của Hội đồng y trung ương hoặc Hội đông y cấp tỉnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Những người như thế nào thì được gọi là lương y? xin thẩm định lần tiếp theo?,"Khoản 8 Điều 2 Luật Khám bệnh, chữa bệnh quy định: Lương y là người có hiểu biết về lý luận y dược học cổ truyền, có kinh nghiệm khám bệnh, chữa bệnh bằng phương pháp y dược học cổ truyền có dùng thuốc hoặc không dùng thuốc được Bộ Y tế hoặc Sở Y tế công nhận sau khi có ý kiến của Hội đồng y trung ương hoặc Hội đông y cấp tỉnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 6 :,"Khoản 9 Điều 2 Luật Khám bệnh, chữa bệnh quy định: người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền là người sở hữu bài thuốc hoặc phương pháp chữa bệnh theo kinh nghiệm lâu đời do dòng tộc, gia đình truyền lại, điều trị có hiệu quả đối với một hoặc vài bệnh, chứng nhất định được Sở Y tế công nhận sau khi có ý kiến của Hội đông y cấp tỉnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền được pháp luật quy định như n...,"Khoản 9 Điều 2 Luật Khám bệnh, chữa bệnh quy định: người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền là người sở hữu bài thuốc hoặc phương pháp chữa bệnh theo kinh nghiệm lâu đời do dòng tộc, gia đình truyền lại, điều trị có hiệu quả đối với một hoặc vài bệnh, chứng nhất định được Sở Y tế công nhận sau khi có ý kiến của Hội đông y cấp tỉnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 7 :,"Điều 3 Luật Khám bệnh, chữa bệnh quy định nguyên tắc trong hành nghề khám bệnh, chữa bệnh bao gồm các nội dung sau: 1. Bình đẳng, công bằng và không kỳ thị, phân biệt đối xử đối với người bệnh. 2. Tôn trọng quyền của người bệnh; giữ bí mật thông tin về tình trạng sức khỏe và đời tư được ghi trong hồ sơ bệnh án, trừ trường hợp quy định tại khoản 2 Điều 8, khoản 1 Điều 11 và khoản 4 Điều 59 của Luật Khám bệnh, chữa bệnh. 3. Kịp thời và tuân thủ đúng quy định chuyên môn kỹ thuật 4. Ưu tiên khám bệnh, chữa bệnh đối với trường hợp cấp cứu, trẻ em dưới 6 tuổi, người khuyết tật nặng, người từ đủ 80 tuổi trở lên, người có công với cách mạng, phụ nữ có thai. 5. Bảo đảm đạo đức nghề nghiệp của người hành nghề. 6. Tôn trọng, hợp tác và bảo vệ người hành nghề khi làm nhiệm vụ.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh","Nguyên tắc trong hành nghề khám bệnh, chữa bệnh bao gồm những nội dung gì?","Điều 3 Luật Khám bệnh, chữa bệnh quy định nguyên tắc trong hành nghề khám bệnh, chữa bệnh bao gồm các nội dung sau: 1. Bình đẳng, công bằng và không kỳ thị, phân biệt đối xử đối với người bệnh. 2. Tôn trọng quyền của người bệnh; giữ bí mật thông tin về tình trạng sức khỏe và đời tư được ghi trong hồ sơ bệnh án, trừ trường hợp quy định tại khoản 2 Điều 8, khoản 1 Điều 11 và khoản 4 Điều 59 của Luật Khám bệnh, chữa bệnh. 3. Kịp thời và tuân thủ đúng quy định chuyên môn kỹ thuật 4. Ưu tiên khám bệnh, chữa bệnh đối với trường hợp cấp cứu, trẻ em dưới 6 tuổi, người khuyết tật nặng, người từ đủ 80 tuổi trở lên, người có công với cách mạng, phụ nữ có thai. 5. Bảo đảm đạo đức nghề nghiệp của người hành nghề. 6. Tôn trọng, hợp tác và bảo vệ người hành nghề khi làm nhiệm vụ.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 8 :,"Điều 6 Luật Khám bệnh, chữa bệnh quy định các hành vi sau đây bị cấm trong khám bệnh, chữa bệnh: 1. Từ chối hoặc cố ý chậm cấp cứu người bệnh. 2. Khám bệnh, chữa bệnh không có chứng chỉ hành nghề hoặc đang trong thời gian bị đình chỉ hành nghề; cung cấp dịch vụ khám bệnh, chữa bệnh mà không có giấy phép hoạt động hoặc đang trong thời gian bị đình chỉ hoạt động. 3. Hành nghề khám bệnh, chữa bệnh, cung cấp dịch vụ khám bệnh, chữa bệnh vượt quá phạm vi hoạt động chuyên môn được ghi trong chứng chỉ hành nghề, giấy phép hoạt động, trừ trường hợp cấp cứu. 4. Thuê, mượn, cho thuê, cho mượn chứng chỉ hành nghề hoặc giấy phép hoạt động. 5. Người hành nghề bán thuốc cho người bệnh dưới mọi hình thức, trừ bác sỹ đông y, y sỹ đông y, lương y và người có bài thuốc gia truyền. 6. Áp dụng phương pháp chuyên môn kỹ thuật y tế chưa được công nhận, sử dụng thuốc ch",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh","Các hành vi nào bị cấm trong khám bệnh, chữa bệnh?","Điều 6 Luật Khám bệnh, chữa bệnh quy định các hành vi sau đây bị cấm trong khám bệnh, chữa bệnh: 1. Từ chối hoặc cố ý chậm cấp cứu người bệnh. 2. Khám bệnh, chữa bệnh không có chứng chỉ hành nghề hoặc đang trong thời gian bị đình chỉ hành nghề; cung cấp dịch vụ khám bệnh, chữa bệnh mà không có giấy phép hoạt động hoặc đang trong thời gian bị đình chỉ hoạt động. 3. Hành nghề khám bệnh, chữa bệnh, cung cấp dịch vụ khám bệnh, chữa bệnh vượt quá phạm vi hoạt động chuyên môn được ghi trong chứng chỉ hành nghề, giấy phép hoạt động, trừ trường hợp cấp cứu. 4. Thuê, mượn, cho thuê, cho mượn chứng chỉ hành nghề hoặc giấy phép hoạt động. 5. Người hành nghề bán thuốc cho người bệnh dưới mọi hình thức, trừ bác sỹ đông y, y sỹ đông y, lương y và người có bài thuốc gia truyền. 6. Áp dụng phương pháp chuyên môn kỹ thuật y tế chưa được công nhận, sử dụng thuốc ch",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 9 :,"Điều 17 Luật Khám bệnh, chữa bệnh quy định những đối tượng sau đây được cấp chứng chỉ hành nghề nếu có đủ điều kiện theo quy định của pháp luật: 1. Bác sỹ, y sỹ. 2. Điều dưỡng viên. 3. Hộ sinh viên. 4. Kỹ thuật viên. 5. Lương y. 6. Người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền. Dược sỹ trình độ đại học, cử nhân sinh học, cử nhân hóa học, và phải kèm theo chứng chỉ hoặc giấy chứng nhận đào tạo chuyên ngành kỹ thuật y học về xét nghiệm với thời gian đào tạo ít nhất là 3 tháng hoặc văn bằng đào tạo sau đại học về chuyên khoa xét nghiệm sẽ được cấp chứng chỉ hành nghề với văn bằng chuyên môn là kỹ thuật viên (Căn cứ điều điểm c, khoản 2 điều 5 Nghị định 109/2016/NĐ-CP ngày 1/7/2016 của Chính phủ quy định cấp chứng chỉ hành nghề đối với người hành nghề và cấp giấy phép hoạt động đối với cơ sở khám bệnh, chữa bệnh; Chú thích 6 Mẫu 01, Chú thích 8 Mẫ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh","Những đối tượng nào được cấp chứng chỉ hành nghề khám bệnh, chữa bệnh?","Điều 17 Luật Khám bệnh, chữa bệnh quy định những đối tượng sau đây được cấp chứng chỉ hành nghề nếu có đủ điều kiện theo quy định của pháp luật: 1. Bác sỹ, y sỹ. 2. Điều dưỡng viên. 3. Hộ sinh viên. 4. Kỹ thuật viên. 5. Lương y. 6. Người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền. Dược sỹ trình độ đại học, cử nhân sinh học, cử nhân hóa học, và phải kèm theo chứng chỉ hoặc giấy chứng nhận đào tạo chuyên ngành kỹ thuật y học về xét nghiệm với thời gian đào tạo ít nhất là 3 tháng hoặc văn bằng đào tạo sau đại học về chuyên khoa xét nghiệm sẽ được cấp chứng chỉ hành nghề với văn bằng chuyên môn là kỹ thuật viên (Căn cứ điều điểm c, khoản 2 điều 5 Nghị định 109/2016/NĐ-CP ngày 1/7/2016 của Chính phủ quy định cấp chứng chỉ hành nghề đối với người hành nghề và cấp giấy phép hoạt động đối với cơ sở khám bệnh, chữa bệnh; Chú thích 6 Mẫu 01, Chú thích 8 Mẫ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh",Câu hỏi Câu hỏi 10 :,"Nhân viên y tế thôn bản không thuộc đối tượng cấp chứng chỉ hành nghề theo quy định tại Điều 17 Luật Khám bệnh, chữa bệnh, vì vậy không được cấp chứng chỉ hành nghề.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Lĩnh vực: Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh","Dược sỹ , cử nhân sinh học, cử nhân hóa học làm việc tại khoa xét nghiệm của cơ sở Khám bệnh, chữa b...","Nhân viên y tế thôn bản không thuộc đối tượng cấp chứng chỉ hành nghề theo quy định tại Điều 17 Luật Khám bệnh, chữa bệnh, vì vậy không được cấp chứng chỉ hành nghề.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
Lĩnh vực: Về nhập khẩu mẫu bệnh phẩm,Câu hỏi Câu hỏi 1 :,"Ngày 12/11/2018, Chính phủ ban hành Nghị định số 155/2018/NĐ-CP về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế. Nghị định có hiệu lực từ ngày 12/11/2018, theo đó Bộ Y tế sẽ không thực hiện cấp giấy phép xuất khẩu mẫu bệnh phẩm.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=7,3 câu hỏi
Lĩnh vực: Về nhập khẩu mẫu bệnh phẩm,Bộ Y tế có cấp giấy phép xuất khẩu mẫu bệnh phẩm không?,"Ngày 12/11/2018, Chính phủ ban hành Nghị định số 155/2018/NĐ-CP về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế. Nghị định có hiệu lực từ ngày 12/11/2018, theo đó Bộ Y tế sẽ không thực hiện cấp giấy phép xuất khẩu mẫu bệnh phẩm.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=7,3 câu hỏi
