"annotation_id","annotator","answer","bloom","created_at","id","lead_time","question","updated_at"
151,"1","Hộ gia đình tham gia BHYT bao gồm toàn bộ người có tên trong sổ hộ khẩu hoặc sổ tạm trú.","Remember","2025-06-28T08:31:58.648991Z",1104,7.242,"Hộ gia đình tham gia BHYT?","2025-06-28T08:31:58.649027Z"
152,"1","Các cơ quan có thẩm quyền quản lý công chức, viên chức thuộc cấp Bộ, ngành và tỉnh có trách nhiệm phối hợp cùng Trung tâm hợp tác chuyên gia và nhân lực y tế với nước ngoài tổ chức thực hiện theo hướng dẫn của Thông tư này; đồng thời chịu trách nhiệm giải quyết các vấn đề phát sinh trước, trong và sau khi công chức, viên chức y tế đi chuyên gia và lao động nước ngoài. theo Điều 6 của Thông tư này;","Remember","2025-06-28T08:32:01.842613Z",1105,2.693,"Trách nhiệm của các cơ quan có thẩm quyền quản lý công chức, viên chức thuộc cấp Bộ, ngành và tỉnh là gì?","2025-06-28T08:32:01.842652Z"
153,"1","Bộ Y tế chủ trì, phối hợp với các cơ quan liên quan sửa đổi, bổ sung danh mục dịch vụ kỹ thuật y tế theo quy định của pháp luật về bảo hiểm y tế. Theo Điều 8 của Thông tư số 35/2016/TT-BYT.","Remember","2025-06-28T08:32:13.406683Z",1106,11.129,"Ai là cơ quan chủ trì, phối hợp với các cơ quan liên quan sửa đổi, bổ sung danh mục dịch vụ kỹ thuật y tế?","2025-06-28T08:32:13.406714Z"
154,"1","Cục Quản lý Y, Dược cổ truyền có trách nhiệm cấp mới, cấp lại, điều chỉnh, gia hạn giấy phép hành nghề trong giai đoạn chuyển tiếp đối với người làm việc tại cơ sở khám bệnh, chữa bệnh trực thuộc Bộ Y tế. Sở Y tế có trách nhiệm chỉ đạo các cơ sở khám bệnh, chữa bệnh trực thuộc triển khai thực hiện các nội dung quy định tại Thông tư này.","Understand","2025-06-28T08:32:33.568644Z",1107,19.719,"Phân biệt giữa vai trò của Cục Quản lý Y, Dược cổ truyền và Sở Y tế trong lĩnh vực khám bệnh, chữa bệnh thuộc thẩm quyền của Bộ Y tế?","2025-06-28T08:32:33.568682Z"
155,"1","Phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO có hiệu lực đến hết thời hạn của phiếu. Theo Điều 17 của Thông tư số .../TT-BYT.","Remember","2025-06-28T08:32:36.810773Z",1108,2.795,"Phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO có hiệu lực đến khi nào?","2025-06-28T08:32:36.810800Z"
156,"1","Theo Điều 9 của Thông tư số .../TT-BYT, cơ sở sản xuất thực phẩm chức năng ban đầu nhỏ lẻ thuộc đối tượng không phải cấp Giấy chứng nhận.","Remember","2025-06-28T08:32:42.831123Z",1109,5.626,"Khi một cơ sở sản xuất thực phẩm chức năng ban đầu nhỏ lẻ có nhu cầu kinh doanh, họ phải đáp ứng những yêu cầu gì về cấp giấy chứng nhận?","2025-06-28T08:32:42.831164Z"
157,"1","Dịch vụ tiêm chủng bao gồm tư vấn trước tiêm chủng, khám sàng lọc, tiêm chủng, theo dõi phản ứng sau tiêm chủng, quản lý đối tượng, thống kê báo cáo. Theo Điều 25 của Thông tư này.","Remember","2025-06-28T08:32:46.340909Z",1110,3.081,"Dịch vụ tiêm chủng bao gồm những nội dung nào?","2025-06-28T08:32:46.340945Z"
158,"1","Theo Điều 6 của Thông tư này, tổ chức trao tặng Kỷ niệm chương phải tổ chức trang trọng, bảo đảm hiệu quả, thiết thức, tránh phô trương hình thức, lãng phí.","Remember","2025-06-28T08:33:00.607548Z",1111,13.821,"Theo thủ tục xét tặng Kỷ niệm chương Vì sự nghiệp Dân số, tổ chức trao tặng Kỷ niệm chương phải đảm bảo những điều kiện nào?","2025-06-28T08:33:00.607587Z"
159,"1","Hoạt động hỗ trợ nghiên cứu thử nghiệm lâm sàng bao gồm xây dựng, phát triển đề cương nghiên cứu và các tài liệu nghiên cứu, dán nhãn sản phẩm nghiên cứu, đánh giá, lựa chọn cơ sở nghiên cứu và nghiên cứu viên đủ tiêu chuẩn, chuẩn bị hồ sơ, tài liệu trình các cơ quan có thẩm quyền thẩm định nghiên cứu, và các hoạt động khác. Theo Điều 15 của Thông tư số .../TT-BYT.","Understand","2025-06-28T08:33:03.384972Z",1112,2.312,"Tóm tắt phạm vi hoạt động hỗ trợ nghiên cứu thử nghiệm lâm sàng?","2025-06-28T08:33:03.385008Z"
160,"1","Theo Khoản 1 Điều 5 của Luật Khám bệnh, chữa bệnh số 15/2023/QH15, hồ sơ đề nghị cấp chứng chỉ hành nghề đối với người Việt Nam bao gồm họ tên, năm sinh và địa chỉ thường trú của người đăng ký hành nghề, nội dung chuyên môn xin phép được hành nghề, biện pháp bảo vệ môi trường, bản sao văn bằng, chứng chỉ chuyên môn có chứng nhận của công chứng Nhà nước, sơ yếu lý lịch có xác nhận của Uỷ ban nhân dân xã, phường, thị trấn nơi đương sự đăng ký thường trú, giấy xác nhận đã qua thực hành 5 năm ở các cơ sở khám bệnh, chữa bệnh, phiếu khám sức khoẻ, giấy cho phép làm ngoài giờ của Thủ trưởng cơ quan, đơn vị nếu người xin đăng ký hành nghề đang làm việc trong các cơ sở y, dược của Nhà nước, bản diễn giải về địa điểm, cơ sở vật chất kỹ thuật, trang thiết bị kỹ thuật chuyên môn.","Remember","2025-06-28T08:33:08.298911Z",1113,4.498,"Hồ sơ đề nghị cấp chứng chỉ hành nghề đối với người Việt Nam bao gồm những gì?","2025-06-28T08:33:08.298938Z"
161,"1","a) Bác sỹ y khoa; b) Bác sỹ y học dự phòng; d) Bác sỹ răng hàm mặt; đ) Bác sỹ với phạm vi hành nghề chuyên khoa, trừ các chuyên khoa thuộc y học cổ truyền; e) Y sỹ đa khoa; g) Hộ sinh; h) Kỹ thuật y; i) Dinh dưỡng lâm sàng; k) Tâm lý lâm sàng; l) Cấp cứu viên ngoại viện. Theo Điều 1 của Luật Khám bệnh, chữa bệnh số 15/2023/QH15.","Remember","2025-06-28T08:33:19.419781Z",1114,10.683,"Những chức danh chuyên môn nào được cấp giấy phép hành nghề trong giai đoạn chuyển tiếp?","2025-06-28T08:33:19.419818Z"
162,"1","Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT cho bác sỹ y học cổ truyền, bác sỹ với phạm vi hành nghề chuyên khoa y học cổ truyền, y sỹ y học cổ truyền theo Điều 2 của Luật Khám bệnh, chữa bệnh số 15/2023/QH15.","Remember","2025-06-28T08:33:26.028230Z",1115,6.165,"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT cho ai?","2025-06-28T08:33:26.028267Z"
163,"1","Trình tự thực hiện tự công bố cơ sở đủ điều kiện tiêm chủng thực hiện theo quy định tại Điều 13, Nghị định số 104/2016/NĐ-CP ngày 01/7/2016, cụ thể - Trước khi thực hiện hoạt động tiêm chủng, cơ sở tiêm chủng phải gửi văn bản thông báo đủ điều kiện tiêm chủng theo mẫu tại Phụ lục I ban hành kèm theo Nghị định số 104/2016/NĐ-CP ngày 01/7/2016 cho Sở Y tế nơi cơ sở tiêm chủng đặt trụ sở. - Trong thời hạn 03 ngày làm việc, kể từ ngày nhận được thông báo đủ điều kiện tiêm chủng, Sở Y tế phải đăng tải thông tin về tên, địa chỉ, người đứng đầu cơ sở đã công bố đủ điều kiện tiêm chủng trên Trang thông tin điện tử của Sở Y tế (thời điểm tính ngày phải công bố thông tin được xác định theo dấu công văn đến của Sở Y tế).","Understand","2025-06-28T08:33:46.301572Z",1116,19.83,"Trình tự thực hiện tự công bố cơ sở đủ điều kiện tiêm chủng như thế nào?","2025-06-28T08:33:46.301611Z"
164,"1","Người thực hiện việc lấy mẫu bệnh phẩm phải có kỹ năng thu thập mẫu bệnh phẩm. Theo Điều 4 của Thông tư số ... (không rõ số hiệu)","Remember","2025-06-28T08:33:55.959246Z",1117,9.194,"Người thực hiện việc lấy mẫu bệnh phẩm phải có kỹ năng gì?","2025-06-28T08:33:55.959288Z"
165,"1","Giấy phép nhập khẩu dược liệu có giá trị tối đa 01 năm, kể từ ngày ký. Theo Điều 26 của Thông tư số ...","Remember","2025-06-28T08:34:14.086984Z",1118,17.683,"Giấy phép nhập khẩu dược liệu có giá trị trong bao nhiêu năm?","2025-06-28T08:34:14.087022Z"
166,"1","Bảo hiểm xã hội Việt Nam tổ chức thực hiện, thanh toán chi phí khám bệnh, chữa bệnh bảo hiểm y tế theo quy định của pháp luật về bảo hiểm y tế và Thông tư số 35/2016/TT-BYT.","Remember","2025-06-28T08:34:21.403822Z",1119,6.864,"Cơ quan nào tổ chức thực hiện, thanh toán chi phí khám bệnh, chữa bệnh bảo hiểm y tế?","2025-06-28T08:34:21.403854Z"
167,"1","Tổ chức đánh giá sự phù hợp trong lĩnh vực GACP-WHO là tổ chức có đủ điều kiện quy định do Bộ Y tế chỉ định.","Remember","2025-06-28T08:34:27.883904Z",1120,6.074,"Tổ chức đánh giá sự phù hợp trong lĩnh vực GACP-WHO là tổ chức nào?","2025-06-28T08:34:27.883935Z"
168,"1","Cục Quản lý môi trường y tế có thẩm quyền cấp giấy xác nhận nội dung quảng cáo đối với hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế. Theo điểm d, khoản 1, Điều 12 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:34:33.105300Z",1121,4.819,"Cục Quản lý môi trường y tế có thẩm quyền cấp giấy xác nhận nội dung quảng cáo đối với hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế không?","2025-06-28T08:34:33.105331Z"
169,"1","Việc thực hiện vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị. Theo Điều 4 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:34:46.644877Z",1122,13.133,"Yêu cầu về vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị là gì?","2025-06-28T08:34:46.644907Z"
170,"1","Phạm vi hoạt động hỗ trợ nghiên cứu thử nghiệm lâm sàng bao gồm xây dựng, phát triển đề cương nghiên cứu và các tài liệu nghiên cứu, dán nhãn sản phẩm nghiên cứu theo đúng tiêu chuẩn, quy định hiện hành, đánh giá, lựa chọn cơ sở nghiên cứu và nghiên cứu viên đủ tiêu chuẩn,... theo Điều 15 của Thông tư số [...]/TT-BYT.","Understand","2025-06-28T08:34:50.119823Z",1123,3.1,"Tóm tắt phạm vi hoạt động hỗ trợ nghiên cứu thử nghiệm lâm sàng?","2025-06-28T08:34:50.119859Z"
171,"1","Công văn xin nhập mẫu kiểm định, thử thực địa, mẫu lưu - Yêu cầu của Cơ quan kiểm định, thử thực địa bằng văn bản. Theo Điều 2.2.2 của Thông tư số ...","Remember","2025-06-28T08:34:52.819780Z",1124,2.281,"Hồ sơ cần thiết để nhập khẩu vắc xin, sinh phẩm y tế để kiểm định, thử thực địa, dùng làm mẫu đăng ký là gì?","2025-06-28T08:34:52.819818Z"
172,"1","Cục Quản lý Dược - Bộ Y tế là cơ quan có thẩm quyền cấp số tiếp nhận Phiếu công bố sản phẩm mỹ phẩm nhập khẩu.","Remember","2025-06-28T08:34:55.617291Z",1125,2.393,"Cơ quan nào có thẩm quyền cấp số tiếp nhận Phiếu công bố sản phẩm mỹ phẩm nhập khẩu?","2025-06-28T08:34:55.617327Z"
173,"1","Theo Điều 8 Chương II (đối với Thầy thuốc Nhân dân) hoặc Điều 9 Chương II (đối với Thầy thuốc Ưu tú) của Thông tư này.","Analyze","2025-06-28T08:35:02.682302Z",1126,6.643,"Thầy thuốc được xét tặng danh hiệu Thầy thuốc Nhân dân, Thầy thuốc Ưu tú phải đạt các tiêu chuẩn quy định tại đâu?","2025-06-28T08:35:02.682339Z"
174,"1","Cơ sở sản xuất thực phẩm chức năng ban đầu nhỏ lẻ. Cơ sở kinh doanh nhỏ lẻ không có yêu cầu bảo quản sản phẩm đặc biệt. Cơ sở bán hàng rong. Cơ sở kinh doanh bao gói sẵn không yêu cầu điều kiện bảo quản đặc biệt. Cơ sở kinh doanh bao bì, dụng cụ tiếp xúc trực tiếp với thực phẩm. Nhà thuốc đã được cấp Giấy chứng nhận đạt GPP có kinh doanh thực phẩm chức năng, thực phẩm tăng cường vi chất dinh dưỡng. Theo Điều 9 của Thông tư số /TT-BYT.","Remember","2025-06-28T08:35:05.546752Z",1127,2.44,"Các cơ sở sản xuất, kinh doanh thực phẩm thuộc đối tượng không phải cấp Giấy chứng nhận là gì?","2025-06-28T08:35:05.546789Z"
175,"1","Mỗi phòng xét nghiệm chỉ được cấp một giấy chứng nhận an toàn sinh học theo mẫu quy định tại Phụ lục 11 ban hành kèm theo Thông tư này.","Remember","2025-06-28T08:35:13.563482Z",1128,7.59,"Mỗi phòng xét nghiệm được cấp bao nhiêu giấy chứng nhận an toàn sinh học?","2025-06-28T08:35:13.563528Z"
176,"1","Việc thực hiện vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị và việc tiếp công dân, giải quyết kiến nghị, phản ánh, khiếu nại, tố cáo và kết quả giải quyết kiến nghị, phản ánh, khiếu nại, tố cáo của người bệnh và người đại diện hợp pháp của người bệnh đối với đơn vị. theo Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:35:22.111563Z",1129,8.089,"Các yếu tố nào cần được đảm bảo tại đơn vị xét nghiệm?","2025-06-28T08:35:22.111599Z"
177,"1","Trung ương có trách nhiệm xem xét, lựa chọn, hoàn thiện hồ sơ để tổng hợp gửi Bộ Y tế. Vụ Tổ chức cán bộ - Bộ Y tế có trách nhiệm tiếp nhận và kiểm tra tính hợp pháp của hồ sơ. Theo Điều 4 của Thông tư số 18/2015/TT-BYT.","Remember","2025-06-28T08:35:27.134305Z",1130,4.573,"Trung ương có trách nhiệm gì trong thủ tục bổ nhiệm giám định viên pháp y và giám định viên pháp y tâm thần?","2025-06-28T08:35:27.134345Z"
178,"1","Thủ tục công bố đủ điều kiện xét nghiệm HIV được thực hiện cùng thời điểm thực hiện việc đề nghị cấp Giấy phép hoạt động của cơ sở, theo Điều 18 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:35:29.466250Z",1131,1.9,"Tóm tắt thủ tục công bố phòng xét nghiệm đủ điều kiện thực hiện xét nghiệm sàng lọc HIV?","2025-06-28T08:35:29.466286Z"
179,"1","Phòng khám thuộc hệ nội được khám bệnh, chẩn đoán, điều trị các bệnh thuộc chuyên khoa đã được duyệt. Còn phòng tư vấn qua điện thoại chỉ tư vấn những chuyên khoa đã được đăng ký và được đào tạo. Theo Điều 2 của Thông tư số [Số hiệu].","Understand","2025-06-28T08:35:34.732315Z",1132,4.82,"Nêu sự khác biệt giữa phòng khám thuộc hệ nội và phòng tư vấn qua điện thoại trong lĩnh vực y học cổ truyền?","2025-06-28T08:35:34.732357Z"
180,"1","1. Khi doanh nghiệp nộp phí bằng hình thức Keypay hoặc chuyển khoản qua Ngân hàng trên Hệ thống dịch vụ công ATTP quốc gia của Cục An toàn thực phẩm bị trùng 02 lần. 2. Khi doanh nghiệp nộp phí không đúng nội dung quy định (Các sản phẩm không phải làm hồ sơ tại Cục nhưng Công ty không biết vẫn nộp phí).","Apply","2025-06-28T08:35:50.946837Z",1133,15.762,"Những trường hợp nào được hoàn trả lại phí đã nộp?","2025-06-28T08:35:50.946878Z"
181,"1","Theo quy định tại Khoản 1 Điều 2 Nghị định số 39/2015/NĐ-CP của Chính phủ quy định chính sách hỗ trợ cho phụ nữ thuộc hộ nghèo là người dân tộc thiểu số khi sinh con đúng chính sách dân số, quy định định mức hỗ trợ là hai triệu đồng/người (2.000.000đ/người).","Remember","2025-06-28T08:35:55.162952Z",1134,3.772,"Định mức hỗ trợ cho đối tượng sinh con đúng chính sách dân số là bao nhiêu?","2025-06-28T08:35:55.162991Z"
182,"1","Điều kiện của cơ sở an toàn sinh học cấp III theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 7, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Có phòng thực hiện xét nghiệm và phòng đệm; b) Các Điều kiện quy định tại Điểm a, Điểm b và Điểm d Khoản 1 Điều 6 Nghị định số 103/2016/NĐ-CP ngày 01/7/2016; c) Riêng biệt với các phòng xét nghiệm và khu vực khác của cơ sở xét nghiệm; d) Phòng xét nghiệm phải kín để bảo đảm tiệt trùng; đ) Hệ thống cửa ra vào khu vực xét nghiệm phải bảo đảm trong Điều kiện bình thường chỉ mở được cửa phòng đệm hoặc cửa khu vực xét nghiệm trong một thời Điểm; e) Phòng xét nghiệm có ô kính trong suốt hoặc thiết bị quan sát bên trong khu vực xét nghiệm từ bên ngoài; g) Hệ thống thông khí phải thiết kế theo nguyên tắc một chiều; không khí ra khỏi khu vực xét nghiệm phải qua bộ lọc không khí hiệu suất lọc cao; h) Có hệ thống báo động khi áp suất củ","Analyze","2025-06-28T08:36:07.448581Z",1135,11.861,"Điều kiện của cơ sở an toàn sinh học cấp III là gì?","2025-06-28T08:36:07.448614Z"
183,"1","Để được cấp Giấy chứng nhận đủ điều kiện kinh doanh thuốc, một cơ sở sản xuất thuốc từ dược liệu thành lập mới phải đáp ứng các nguyên tắc sản xuất thuốc quy định tại Chương II Thông tư số 47/2010/TT-BYT ngày 29/12/2010 của Bộ trưởng Bộ Y tế.","Remember","2025-06-28T08:36:19.883147Z",1136,12.023,"Một cơ sở sản xuất thuốc từ dược liệu thành lập mới cần đáp ứng các nguyên tắc sản xuất thuốc nào để được cấp Giấy chứng nhận đủ điều kiện kinh doanh thuốc?","2025-06-28T08:36:19.883185Z"
184,"1","Theo Điều 12 của Thông tư số 195/2014/TT-BYT, chỉ những cơ sở tiêm chủng được cấp giấy chứng nhận đủ điều kiện tiêm chủng mới được phép thực hiện chiến dịch tiêm chủng.","Remember","2025-06-28T08:36:26.650036Z",1137,6.014,"Một cơ sở y tế muốn tổ chức chiến dịch tiêm chủng cần phải đáp ứng những điều kiện nào?","2025-06-28T08:36:26.650071Z"
185,"1","Quy trình kỹ thuật thụ tinh trong ống nghiệm bao gồm các bước như nuôi cấy trong tủ cấy CO2, kiểm tra sự thụ tinh của noãn, nuôi cấy phôi và theo dõi, chuyển phôi, tiếp tục hỗ trợ pha hoàng thể nếu chuyển phôi tươi, thử thai bằng định lượng bhCG huyết thanh, siêu âm đường âm đạo để xác nhận sự phát triển của thai và vị trí thai. Theo Điều 1 của Thông tư số 10/2023/TT-BYT.","Understand","2025-06-28T08:36:28.912183Z",1138,1.827,"Tóm tắt quy trình kỹ thuật thụ tinh trong ống nghiệm?","2025-06-28T08:36:28.912217Z"
186,"1","Cơ sở sản xuất thuốc dược liệu đã được cấp Giấy chứng nhận đạt tiêu chuẩn GACP-WHO có thể cấp lại Giấy chứng nhận dược liệu đạt GACP-WHO theo quy định tại Điều 17 của Thông tư này.","Remember","2025-06-28T08:36:50.346070Z",1139,20.982,"Cơ sở sản xuất thuốc dược liệu đã được cấp Giấy chứng nhận đạt tiêu chuẩn GACP-WHO có thể cấp lại Giấy chứng nhận dược liệu đạt GACP-WHO theo quy định nào?","2025-06-28T08:36:50.346108Z"
187,"1","The Drug Administration is responsible for guiding the implementation of the Circular, inspecting and supervising the implementation of good distribution practices for pharmaceuticals, and handling violations according to its competence. theo Điều 18 của Thông tư số 35/2016/TT-BYT.","Remember","2025-06-28T08:37:08.748877Z",1140,17.888,"What is the responsibility of the Drug Administration in implementing the provisions of the Circular on guiding the implementation of good distribution practices for pharmaceuticals?","2025-06-28T08:37:08.748920Z"
188,"1","Cục Quản lý môi trường y tế cấp giấy xác nhận nội dung quảng cáo hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế theo Điều 12 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:37:22.131221Z",1141,12.939,"Ai có thẩm quyền cấp giấy xác nhận nội dung quảng cáo hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế?","2025-06-28T08:37:22.131257Z"
189,"1","Để nhập khẩu mẫu bệnh phẩm để nghiên cứu, sử dụng cho các chương trình, dự án, phải có công văn đề nghị nhập khẩu và chỉ được sử dụng cho mục đích nghiên cứu tại các cơ sở có chức năng nghiên cứu, thực hiện dự án. Theo Điều 2.2.3 của Thông tư số .../TT-BYT.","Remember","2025-06-28T08:37:29.059291Z",1142,6.475,"Điều kiện để nhập khẩu mẫu bệnh phẩm để nghiên cứu, sử dụng cho các chương trình, dự án?","2025-06-28T08:37:29.059327Z"
190,"1","Hoạt động hỗ trợ chuyên môn trong nghiên cứu thử nghiệm lâm sàng bao gồm: a) Xây dựng, phát triển đề cương nghiên cứu và các tài liệu nghiên cứu. b) Dán nhãn sản phẩm nghiên cứu theo đúng tiêu chuẩn, quy định hiện hành. c) Đánh giá, lựa chọn cơ sở nghiên cứu và nghiên cứu viên đủ tiêu chuẩn. d) Chuẩn bị hồ sơ, tài liệu trình các cơ quan có thẩm quyền thẩm định nghiên cứu. đ) Lựa chọn cán bộ đủ tiêu chuẩn để giám sát nghiên cứu. e) Triển khai và duy trì các hệ thống chất lượng. g) Khảo sát đánh giá cơ sở trước khi bắt đầu nghiên cứu, giám sát khởi động nghiên cứu, giám sát định kỳ theo lịch trình và giám sát kết thúc nghiên cứu. h) Cung cấp, cập nhật các thông tin phù hợp cho các nghiên cứu viên. i) Giám sát quản lý sản phẩm nghiên cứu tại cơ sở nghiên cứu. k) Tham dự đầy đủ các đợt thanh tra, kiểm tra, giám sát nghiên cứu. l) Đánh giá tính an toàn và báo cáo các biến cố bất lợi. Theo Điều 15 của Thông tư số [Số hiệu]/[Năm]/[Loại văn bản].","Remember","2025-06-28T08:37:39.558367Z",1143,10.037,"Hoạt động hỗ trợ chuyên môn trong nghiên cứu thử nghiệm lâm sàng bao gồm những nội dung nào?","2025-06-28T08:37:39.558405Z"
191,"1","Bộ Y tế thừa nhận giấy phép hành nghề khám bệnh, chữa bệnh y học cổ truyền do cơ quan, tổ chức có thẩm quyền của nước ngoài cấp.","Remember","2025-06-28T08:37:48.092914Z",1144,8.088,"Cơ quan nào thừa nhận giấy phép hành nghề khám bệnh, chữa bệnh y học cổ truyền do cơ quan, tổ chức có thẩm quyền của nước ngoài cấp?","2025-06-28T08:37:48.092951Z"
192,"1","Sau khi cấp giấy chứng nhận an toàn sinh học cho cơ sở, Bộ Y tế gửi văn bản thông báo cho Ủy ban nhân dân tỉnh và Sở Y tế tỉnh nơi cơ sở xét nghiệm đã được cấp giấy chứng nhận an toàn sinh học đặt trụ sở trong thời gian không quá 30 ngày kể từ ngày cấp mới, cấp lại giấy chứng nhận an toàn sinh học. Theo Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:37:50.216214Z",1145,1.677,"Tóm tắt quy trình cấp giấy chứng nhận an toàn sinh học cho phòng xét nghiệm?","2025-06-28T08:37:50.216252Z"
193,"1","Quy trình trồng trọt, thu hái, chế biến dược liệu gồm các nội dung: chọn vùng đất, xác định thời gian trồng trọt và thời vụ thu hoạch; chọn giống, nhân giống; xử lý đất trồng, gieo giống; chăm bón, tưới tiêu; phòng ngừa sâu bệnh; thu hái, sơ chế, chế biến; đóng gói, ghi nhãn, bảo quản; yêu cầu chất lượng và phương pháp kiểm tra, kiểm soát chất lượng sản phẩm. Theo Điều 6 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:37:56.440688Z",1146,5.779,"Quy trình trồng trọt, thu hái, chế biến dược liệu gồm những nội dung nào?","2025-06-28T08:37:56.440727Z"
194,"1","Cơ sở thực hiện việc cấp lại Giấy chứng nhận dược liệu đạt GACP theo quy định tại Điều 17 của Thông tư này. Giấy chứng nhận dược liệu đạt GACP có hiệu lực đến hết thời hạn của Phiếu tiếp nhận Bản công bố dược liệu sản xuất theo GACP-WHO trước đó.","Apply","2025-06-28T08:38:02.213904Z",1147,5.335,"Nếu cơ sở đề nghị cấp Giấy chứng nhận dược liệu đạt GACP thay cho Phiếu tiếp nhận Bản công bố dược liệu sản xuất theo GACP-WHO còn hiệu lực, thì cơ sở thực hiện việc cấp lại Giấy chứng nhận dược liệu đạt GACP như thế nào?","2025-06-28T08:38:02.213944Z"
195,"1","Sau 3 năm kể từ ngày công bố trên Trang thông tin điện tử của Cục Quản lý Y, Dược cổ truyền theo quy định tại Thông tư số 03/2016/TT-BYT.","Apply","2025-06-28T08:38:07.215825Z",1148,4.569,"Một cơ sở kinh doanh đã được cấp Giấy chứng nhận đủ điều kiện kinh doanh dược có kho bảo quản dược liệu đạt GSP, sau bao nhiêu năm kể từ ngày công bố trên Trang thông tin điện tử của Cục Quản lý Y, Dược cổ truyền sẽ được tiếp tục hoạt động bảo quản dược liệu xuất nhập khẩu?","2025-06-28T08:38:07.215852Z"
196,"1","Nguyên tắc xét tặng danh hiệu Thầy thuốc Nhân dân, Thầy thuốc Ưu tú bao gồm bảo đảm công khai, dân chủ trong xét tặng, mỗi cá nhân chỉ được xét tặng một trong bốn danh hiệu vinh dự của Nhà nước, và Thầy thuốc được đề nghị xét tặng danh hiệu Thầy thuốc Nhân dân, Thầy thuốc Ưu tú phải đạt các tiêu chuẩn quy định và không trong thời gian bị thi hành kỷ luật từ hình thức cảnh cáo trở lên hoặc bị truy cứu trách nhiệm hình sự, bị xử phạt vi phạm hành chính về chuyên môn kỹ thuật trong lĩnh vực y tế. Theo Điều 5 của Thông tư này.","Remember","2025-06-28T08:38:16.843420Z",1149,9.22,"Nguyên tắc xét tặng danh hiệu Thầy thuốc Nhân dân, Thầy thuốc Ưu tú là gì?","2025-06-28T08:38:16.843456Z"
197,"1","Theo Điều 20 của Thông tư này, hồ sơ đề nghị cấp lại giấy chứng nhận phòng xét nghiệm khẳng định HIV trong trường hợp giấy chứng nhận bị mất hoặc hư hỏng gồm: văn bản đề nghị cấp lại của cơ sở nơi có phòng xét nghiệm khẳng định HIV theo mẫu quy định tại Phụ lục 8 ban hành kèm theo Thông tư này, và giấy chứng nhận phòng xét nghiệm khẳng định HIV đã được cấp (nếu có).","Remember","2025-06-28T08:38:32.302243Z",1150,6.259,"Hồ sơ đề nghị cấp lại giấy chứng nhận phòng xét nghiệm khẳng định HIV trong trường hợp giấy chứng nhận bị mất hoặc hư hỏng gồm những tài liệu gì?","2025-06-28T08:38:32.302279Z"
198,"1","Trong thời hạn 20 ngày kể từ ngày nộp đủ hồ sơ hợp lệ, SYT sẽ tổ chức đánh giá","Remember","2025-06-28T08:38:36.254091Z",1151,3.541,"Sau khi được nộp hồ sơ, bao nhiêu lâu thì Sở Y tế sẽ tổ chức đánh giá","2025-06-28T08:38:36.254130Z"
199,"1","Phòng xét nghiệm được công nhận đạt tiêu chuẩn ISO 17025 khác với việc thực hiện vệ sinh môi trường, cảnh quan xanh, sạch, đẹp vì nó liên quan đến việc được công nhận đạt tiêu chuẩn ISO 17025 cho một số xét nghiệm bắt buộc về kiểm tra chất lượng nước ăn uống, sinh hoạt, thực phẩm. Theo Điều 1.6 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:38:41.511210Z",1152,4.81,"Phòng xét nghiệm được công nhận đạt tiêu chuẩn ISO 17025 khác gì với việc thực hiện vệ sinh môi trường, cảnh quan xanh, sạch, đẹp?","2025-06-28T08:38:41.511236Z"
